日期	平原产水	其他外供	河网供水	水库供水	合计来水	农业需水	其他生态需水	非农需水	需水量	生态需水	总需水量	净流量	目标容积	日初容积	日中容积	日末容积	排末容积	初河蓄水	蓄水消后	缺水(浙东需供)	末河蓄水	排河蓄水	排水容积	河区排水	容积变化	排后变化	纳蓄能力	低水位以上蓄水量	总蓄水量	水位生态需水	本地可供水量
2026/03/15	3.92	0.0	0.827	0.0	0.827	1.23	0.37	0.0	1.23	0.37	1.6	-0.7730000000000001	3006.0	592.7292786885246	591.9562786885245	592.7292786885246	592.7292786885246	0.0	0.0	0.7730000000000001	0.0	0.0	3987.999999999999	0.0	-0.7730000000000001	-0.7730000000000001	2413.2707213114754	0.0	592.7292786885246	0.0	0.827
2026/03/16	0.0	0.0	0.809	0.0	0.809	1.23	0.37	0.0	1.23	0.37	1.6	-0.791	3006.0	592.7292786885246	591.9382786885245	592.7292786885246	592.7292786885246	0.0	0.0	0.791	0.0	0.0	3987.999999999999	0.0	-0.791	-0.791	2413.2707213114754	0.0	592.7292786885246	0.0	0.809
2026/03/17	0.0	0.0	0.775	0.0	0.775	1.23	0.37	0.0	1.23	0.37	1.6	-0.8250000000000001	3006.0	592.7292786885246	591.9042786885245	592.7292786885246	592.7292786885246	0.0	0.0	0.8250000000000001	0.0	0.0	3987.999999999999	0.0	-0.8250000000000001	-0.8250000000000001	2413.2707213114754	0.0	592.7292786885246	0.0	0.775
2026/03/18	0.0	0.0	0.731	0.0	0.731	1.23	0.37	0.0	1.23	0.37	1.6	-0.8690000000000001	3006.0	592.7292786885246	591.8602786885245	592.7292786885246	592.7292786885246	0.0	0.0	0.8690000000000001	0.0	0.0	3987.999999999999	0.0	-0.8690000000000001	-0.8690000000000001	2413.2707213114754	0.0	592.7292786885246	0.0	0.731
2026/03/19	0.0	0.0	0.684	0.0	0.684	1.23	0.37	0.0	1.23	0.37	1.6	-0.916	3006.0	592.7292786885246	591.8132786885245	592.7292786885246	592.7292786885246	0.0	0.0	0.916	0.0	0.0	3987.999999999999	0.0	-0.916	-0.916	2413.2707213114754	0.0	592.7292786885246	0.0	0.684
2026/03/20	19.72	0.0	1.159	0.0	1.159	1.23	0.37	0.0	1.23	0.37	1.6	-0.441	3006.0	592.7292786885246	592.2882786885245	592.7292786885246	592.7292786885246	0.0	0.0	0.441	0.0	0.0	3987.999999999999	0.0	-0.441	-0.441	2413.2707213114754	0.0	592.7292786885246	0.0	1.159
2026/03/21	17.8	0.0	3.359	0.0	3.359	1.23	0.37	0.0	1.23	0.37	1.6	1.759	3006.0	592.7292786885246	594.4882786885246	594.4882786885246	594.4882786885246	0.0	0.0	0.0	0.0	0.0	3987.999999999999	0.0	1.759	1.759	2411.5117213114754	0.0	594.4882786885246	0.0	3.359
2026/03/22	0.04	0.0	1.727	0.0	1.727	1.23	0.37	0.0	1.23	0.37	1.6	0.127	3006.0	594.4882786885246	594.6152786885245	594.6152786885245	594.6152786885245	0.0	0.0	0.0	0.0	0.0	3987.999999999999	0.0	0.127	0.127	2411.3847213114755	0.0	594.6152786885245	0.0	1.727
2026/03/23	0.53	0.0	1.213	0.0	1.213	1.23	0.37	0.0	1.23	0.37	1.6	-0.387	3006.0	594.6152786885245	594.2282786885246	594.6152786885245	594.6152786885245	0.0	0.0	0.387	0.0	0.0	3987.999999999999	0.0	-0.387	-0.387	2411.3847213114755	0.0	594.6152786885245	0.0	1.213
2026/03/24	15.6	0.0	3.487	0.0	3.487	1.23	0.37	0.0	1.23	0.37	1.6	1.887	3006.0	594.6152786885245	596.5022786885245	596.5022786885245	596.5022786885245	0.0	0.0	0.0	0.0	0.0	3987.999999999999	0.0	1.887	1.887	2409.4977213114753	0.0	596.5022786885245	0.0	3.487
2026/03/25	0.04	0.0	1.823	0.0	1.823	1.23	0.37	0.0	1.23	0.37	1.6	0.2229999999999998	3006.0	596.5022786885245	596.7252786885244	596.7252786885244	596.7252786885244	0.0	0.0	0.0	0.0	0.0	3987.999999999999	0.0	0.2229999999999998	0.2229999999999998	2409.2747213114753	0.0	596.7252786885244	0.0	1.823
2026/03/26	14.77	0.0	3.981	0.0	3.981	1.23	0.37	0.0	1.23	0.37	1.6	2.381	3006.0	596.7252786885244	599.1062786885244	599.1062786885244	599.1062786885244	0.0	0.0	0.0	0.0	0.0	3987.999999999999	0.0	2.381	2.381	2406.8937213114755	0.0	599.1062786885244	0.0	3.981
2026/03/27	17.11	0.0	5.858	0.0	5.858	1.23	0.37	0.0	1.23	0.37	1.6	4.257999999999999	3006.0	599.1062786885244	603.3642786885245	603.3642786885245	603.3642786885245	0.0	0.0	0.0	0.0	0.0	3987.999999999999	0.0	4.257999999999999	4.257999999999999	2402.6357213114757	0.0	603.3642786885245	0.0	5.858
2026/03/28	0.76	0.0	3.588	0.0	3.588	1.23	0.37	0.0	1.23	0.37	1.6	1.988	3006.0	603.3642786885245	605.3522786885245	605.3522786885245	605.3522786885245	0.0	0.0	0.0	0.0	0.0	3987.999999999999	0.0	1.988	1.988	2400.6477213114754	0.0	605.3522786885245	0.0	3.588
2026/03/29	9.14	0.0	4.368	0.0	4.368	1.23	0.37	0.0	1.23	0.37	1.6	2.768	3006.0	605.3522786885245	608.1202786885245	608.1202786885245	608.1202786885245	0.0	0.0	0.0	0.0	0.0	3987.999999999999	0.0	2.768	2.768	2397.8797213114754	0.0	608.1202786885245	0.0	4.368
2026/03/30	10.38	0.0	5.227	0.0	5.227	1.23	0.37	0.0	1.23	0.37	1.6	3.627	3006.0	608.1202786885245	611.7472786885245	611.7472786885245	611.7472786885245	0.0	0.0	0.0	0.0	0.0	3987.999999999999	0.0	3.627	3.627	2394.2527213114754	0.0	611.7472786885245	0.0	5.227
2026/03/31	0.0	0.0	2.718	0.0	2.718	1.23	0.37	0.0	1.23	0.37	1.6	1.118	3006.0	611.7472786885245	612.8652786885245	612.8652786885245	612.8652786885245	0.0	0.0	0.0	0.0	0.0	3987.999999999999	0.0	1.118	1.118	2393.1347213114755	0.0	612.8652786885245	0.0	2.718
2026/04/01	0.0	0.0	1.484	0.0	1.484	1.23	0.52	0.0	1.23	0.52	1.75	-0.266	3006.0	612.8652786885245	612.5992786885246	612.8652786885245	612.8652786885245	0.0	0.0	0.266	0.0	0.0	3987.999999999999	0.0	-0.266	-0.266	2393.1347213114755	0.0	612.8652786885245	0.0	1.484
2026/04/02	0.0	0.0	1.21	0.0	1.21	1.23	0.52	0.0	1.23	0.52	1.75	-0.54	3006.0	612.8652786885245	612.3252786885246	612.8652786885245	612.8652786885245	0.0	0.0	0.54	0.0	0.0	3987.999999999999	0.0	-0.54	-0.54	2393.1347213114755	0.0	612.8652786885245	0.0	1.21
2026/04/03	0.0	0.0	1.097	0.0	1.097	0.0	0.52	0.0	0.0	0.52	0.52	0.577	3006.0	612.8652786885245	613.4422786885245	613.4422786885245	613.4422786885245	0.0	0.0	0.0	0.0	0.0	3987.999999999999	0.0	0.577	0.577	2392.5577213114757	0.0	613.4422786885245	0.0	1.097
合计	129.62	0.0	59.059	0.0	59.059	38.129999999999995	12.29	0.0	38.129999999999995	12.29	50.42	8.638999999999998	96192.0	591.8032786885245	19112.801918032783	19125.801918032783	613.4422786885245	0.0	0.0	13.000000000000002	0.0	0.0	127615.99999999997	0.0	8.638999999999998	8.638999999999998	77066.1980819672	0.0	19125.801918032783	0.0	59.059
