序号,所属流域_一级,二级,三级,四级,四级编码,行政区_县区代码,县区名称,市,面积,农田灌溉用水量_水田,旱地,菜田,小计,其中地下水,林牧渔畜用水量_林地灌溉,园地灌溉,草场灌溉,鱼塘补水,大牲畜用水量,小牲畜用水量,小计,其中地下水,工业用水量_火（核）电_直流式,循环式,国有及规模以上,规模以下,小计,其  中       地下水,城镇公共用水量_建筑业,服务业,小计,其中地下水,居民生活用水量_城镇居民,农村居民,小计,其  中地下水,生态与环境用水量_城镇环境,农村生态,小计,其  中地下水,总用水量_合计,其中地下水,环境配水量,总计,地表水用-供 检查,地下水用-供 检查
115,东南诸河,浙南诸河,瓯江温溪以下,永安溪,G030210,330727,磐安县,金华市,140.2,0.0119,0.0045,,0.0164,,0.0001,0.0013,,0.0013,,0.0004,0.0031,,,,0.0019,0.0029,0.0048,,0,0.0002,0.0002,,0.0005,0.0049,0.0054,,0.0017,,0.0017,,0.0316,,,0.0316,0,
116,东南诸河,浙南诸河,瓯江温溪以下,始丰溪,G030220,330727,磐安县,金华市,204.9,0.0468,0.0177,,0.0645,,,0.0012,,0.0013,,0.0004,0.0029,,,,0.0004,0.0006,0.001,,,0.0002,0.0002,,0.0006,0.0058,0.0064,,0.0016,,0.0016,,0.0766,,,0.0766,0,
117,东南诸河,钱塘江,富春江坝址以上,衢江下游,G010120,330781,兰溪市,金华市,330.1,0.4315,0.0083,0,0.4398,0,0.0024,0.022,0,0.1322,0.0009,0.0078,0.1653,0,,,0.0438,0.011,0.0548,0,0.0053,0.0157,0.021,0,0.0459,0.0327,0.0786,0,0.0113,0.003,0.0143,0,0.7738,0,,0.7738,0,0
118,东南诸河,钱塘江,富春江坝址以上,金华江下游,G010140,330781,兰溪市,金华市,126.1,0.1262,0.0055,0,0.1317,0,0.0007,0.0119,0,0.0119,0.0004,0.0031,0.028,0.001,0,0.2858,0.0368,0.0098,0.3324,0.0019,0.0015,0.0133,0.0148,0,0.0209,0.015,0.0359,0,0.0042,0.0008,0.005,0,0.5478,0.0029,,0.5478,0,0
119,东南诸河,钱塘江,富春江坝址以上,兰江及富春江上游段,G010160,330781,兰溪市,金华市,851.3,0.5312,0.0081,0,0.5393,0,0.0028,0.0118,0,0.063,0.0009,0.0078,0.0863,0.004,,,0.1526,0.0381,0.1907,0.0032,0.0024,0.0417,0.0441,0,0.1362,0.0972,0.2334,0,0.0291,0.0075,0.0366,0,1.1304,0.0072,,1.1304,0,0
120,东南诸河,钱塘江,富春江坝址以下,浦阳江,G010220,330781,兰溪市,金华市,4.5,0.0032,0.0001,0,0.0033,0,0.0011,0.0078,0,0.0003,0.0002,0.0016,0.011,0,,,0.0004,0.0002,0.0006,0,0.0002,0.0002,0.0004,0,0.0001,0.0003,0.0004,0,0.0001,0.0001,0.0002,0,0.0159,0,,0.0159,0,0
121,东南诸河,钱塘江,富春江坝址以上,金华江上游,G010130,330782,义乌市,金华市,349.1,0.1428,0.0072,0,0.15,0,0,0.0078,0,0.0254,0,0.0028,0.036,0,,,0.136,0.1284,0.2644,0,0.0148,0.2314,0.2462,0,0.4641,0.1032,0.5673,0,0.0444,0.006,0.0504,0,1.3143,0,,1.3143,0,0
122,东南诸河,钱塘江,富春江坝址以上,金华江下游,G010140,330782,义乌市,金华市,491.7,0.2694,0.0135,0,0.2829,0,0,0.0109,0,0.0358,0.0001,0.004,0.0508,0,0,0.0054,0.137,0.1293,0.2717,0,0.0049,0.0768,0.0817,0,0.1541,0.0343,0.1884,0,0.0625,0.0085,0.071,0,0.9465,0,,0.9465,0,0
123,东南诸河,钱塘江,富春江坝址以下,浦阳江,G010220,330782,义乌市,金华市,264.2,0.1262,0.0063,0,0.1325,0,0,0.0059,0,0.0192,0,0.0022,0.0273,0,,,0.0691,0.0654,0.1345,0,0.0051,0.0794,0.0845,0,0.1593,0.0354,0.1947,0,0.0335,0.0046,0.0381,0,0.6116,0,,0.6116,0,0
124,东南诸河,钱塘江,富春江坝址以上,金华江上游,G010130,330783,东阳市,金华市,1528.8,1.229,0.0546,0,1.2836,0,0.0043,0.0224,0,0.1427,0.0005,0.0059,0.1758,,0,0.0121,0.254,0.1144,0.3805,0,0.0156,0.1286,0.1442,0,0.3583,0.1325,0.4908,0,0.0645,0.0448,0.1093,,2.5842,0,,2.5842,0,0
125,东南诸河,钱塘江,富春江坝址以上,金华江下游,G010140,330783,东阳市,金华市,30,0.0246,0.0011,0,0.0257,0,0.0001,0.0005,0,0.0026,0,0.0001,0.0033,0,,,0.0007,0.0004,0.0011,0,0.0002,0.0013,0.0015,0,0,0.0029,0.0029,0,0,0.001,0.001,0,0.0355,0,,0.0355,0,0
126,东南诸河,钱塘江,富春江坝址以下,浦阳江,G010220,330783,东阳市,金华市,18.6,0.0164,0.0008,0,0.0172,0,0,0.0003,0,0.0014,0,0.0001,0.0018,0,,,0.0011,0.0005,0.0016,0,0.0001,0.0009,0.001,0,0,0.0019,0.0019,0,0,0.0006,0.0006,0,0.0241,0,,0.0241,0,0
127,东南诸河,钱塘江,富春江坝址以下,曹娥江百官以上,G010240,330783,东阳市,金华市,166.5,0.1022,0.0045,0,0.1067,0,0.0005,0.0019,0,0.0158,0,0.0007,0.0189,0,,,0.0008,0.0004,0.0012,0,0.0002,0.0015,0.0017,0,0,0.0034,0.0034,0,0,0.0012,0.0012,,0.1331,0,,0.1331,0,0
128,东南诸河,浙南诸河,瓯江温溪以上,大溪,G030110,330783,东阳市,金华市,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
129,东南诸河,钱塘江,富春江坝址以上,金华江上游,G010130,330784,永康市,金华市,92.6,0.0422,0.0012,0,0.0434,0,0.0008,0.0021,0,0.0111,0,0.0003,0.0143,0,,,0,0.0061,0.0061,0,0.0002,0.0041,0.0043,0,0,0.0119,0.0119,0,0,0.0055,0.0055,0,0.0855,0,,0.0855,0,0
130,东南诸河,钱塘江,富春江坝址以上,金华江下游,G010140,330784,永康市,金华市,934.9,0.4779,0.0126,0,0.4905,0,0.008,0.0239,0,0.1119,0.0002,0.003,0.147,0.0006,0,0.0049,0.1889,0.0555,0.2493,0.0001,0.0053,0.0984,0.1037,0,0.3416,0.134,0.4756,0,0.0662,0.0557,0.1219,0,1.588,0.0007,,1.588,0,0
131,东南诸河,浙南诸河,瓯江温溪以上,大溪,G030110,330784,永康市,金华市,19.5,0.0077,0.0002,0,0.0079,0,0.0002,0.0004,0,0.0023,0,0.0001,0.003,0.0006,,,0,0.0007,0.0007,0,0,0.0007,0.0007,0,0.001,0.002,0.003,0,0,0.0011,0.0011,0,0.0164,0.0006,,0.0164,0,0
