序号,所属流域_一级,二级,三级,四级,四级编码,行政区_县区代码,县区名称,市,面积,地表水源供水量_蓄 水,引水,提水,跨流域调水_调入量,调出流域,非工程供水,小计,地下水源供水量_潜水,承压水,微咸水,小计,其他水源供水量_污水处理回用,雨  水 利  用,海 水淡 化,小计,总供水量,环境配水量,总计,海水 利用量,环境配水供水量明细表_蓄 水,引水,提水,调水,污水回用,小计
118,东南诸河,钱塘江,富春江坝址以上,兰江及富春江上游段,G010160,330781,兰溪市,金华市,851.3,0.7008,0.0985,0.2942,0,0,0,1.0935,0.0106,0,0,0.0106,0,0,0,0,1.1041,0,1.1041,0,0,0,0,0,0,0
119,东南诸河,钱塘江,富春江坝址以下,浦阳江,G010220,330781,兰溪市,金华市,4.5,0.0032,0.0013,0.0089,0,0,0,0.0134,0,0,0,0,0,0,0,0,0.0134,0,0.0134,0,0,0,0,0,0,0
120,东南诸河,钱塘江,富春江坝址以上,金华江上游,G010130,330782,义乌市,金华市,349.1,0.5125,0.5,0.1865,0,0,0,1.199,0,0,0,0,0.0815,0.0032,0,0.0847,1.2837,0,1.2837,0,0,0,0,0,0,0
121,东南诸河,钱塘江,富春江坝址以上,金华江下游,G010140,330782,义乌市,金华市,491.7,0.8314,0,0.0119,0,0,0,0.8433,0,0,0,0,0.0697,0.0012,0,0.0709,0.9142,0,0.9142,0,0,0,0,0,0,0
122,东南诸河,钱塘江,富春江坝址以下,浦阳江,G010220,330782,义乌市,金华市,264.2,0.5116,0,0.0222,0,0,0,0.5338,0,0,0,0,0.0598,0,0,0.0598,0.5936,0,0.5936,0,0,0,0,0,0,0
123,东南诸河,钱塘江,富春江坝址以上,金华江上游,G010130,330783,东阳市,金华市,1528.8,2.1236,0.1171,0.0166,0,0,0,2.2573,0,0,0,0,0,0,0,0,2.2573,0,2.2573,0,0,0,0,0,0,0
124,东南诸河,钱塘江,富春江坝址以上,金华江下游,G010140,330783,东阳市,金华市,30,0.0211,0,0.0076,0,,0,0.0287,0,0,0,0,0,0,0,0,0.0287,0,0.0287,0,0,0,0,0,0,0
125,东南诸河,钱塘江,富春江坝址以下,浦阳江,G010220,330783,东阳市,金华市,18.6,0.0198,0,0,0,,0,0.0198,0,0,0,0,0,0,0,0,0.0198,0,0.0198,0,0,0,0,0,0,0
126,东南诸河,钱塘江,富春江坝址以下,曹娥江百官以上,G010240,330783,东阳市,金华市,166.5,0.074,0.0278,0.0015,0,0,0,0.1033,0,0,0,0,0,0,0,0,0.1033,0,0.1033,0,0,0,0,0,0,0
127,东南诸河,浙南诸河,瓯江温溪以上,大溪,G030110,330783,东阳市,金华市,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,东南诸河,钱塘江,富春江坝址以上,金华江上游,G010130,330784,永康市,金华市,92.6,0.0688,0.0039,0.0052,0,,0,0.0779,0,0,0,0,0,0,0,0,0.0779,0,0.0779,0,0,0,0,0,0,0
129,东南诸河,钱塘江,富春江坝址以上,金华江下游,G010140,330784,永康市,金华市,934.9,1.3946,0.0281,0.0671,0,,0,1.4898,0.0019,0,0,0.0019,0.0095,0.0114,0,0.0209,1.5126,0,1.5126,0,0,0,0,0,0,0
130,东南诸河,浙南诸河,瓯江温溪以上,大溪,G030110,330784,永康市,金华市,19.5,0.0125,0.0012,0.0013,0,,0,0.015,0,0,0,0,0,0,0,0,0.015,0,0.015,0,0,0,0,0,0,0
