序号,所属流域_一级,二级,三级,四级,四级编码,行政区_县区代码,县区名称,市,面积,农田灌溉用水量_水田,旱地,菜田,小计,其中地下水,林牧渔畜用水量_林地灌溉,园地灌溉,草场灌溉,鱼塘补水,大牲畜用水量,小牲畜用水量,小计,其中地下水,工业用水量_火（核）电_直流式,循环式,国有及规模以上,规模以下,小计,其  中       地下水,城镇公共用水量_建筑业,服务业,小计,其中地下水,居民生活用水量_城镇居民,农村居民,小计,其  中地下水,生态与环境用水量_城镇环境,农村生态,小计,其  中地下水,总用水量_合计,其中地下水,环境配水量,总计,地表水用-供 检查,地下水用-供 检查
162,东南诸河,浙南诸河,瓯江温溪以下,始丰溪,G030220,331023,天台县,台州市,1087,0.4781,0.113,0,0.5911,0,0.001,0.0135,0,0.0155,0.0023,0.0079,0.0402,0,0,0.0048,0.0693,0.0955,0.1696,0,0.0087,0.0754,0.0841,0,0.1309,0.0902,0.2211,0.0008,0.0214,0.0134,0.0348,0,1.1409,0.0008,0.2446,1.3855,0,0
163,东南诸河,浙南诸河,瓯江温溪以下,永安溪,G030210,331024,仙居县,台州市,1955.3,0.6238,0.0529,0,0.6767,0,0.0055,0.0078,0,0.014,0.001,0.0086,0.0369,0,0,0.0021,0.0562,0.0548,0.1131,0.0005,0.0052,0.0432,0.0484,0.0002,0.111,0.0866,0.1976,0.0001,0.0219,0.0098,0.0317,0,1.1044,0.0008,,1.1044,0,0
164,东南诸河,浙南诸河,瓯江温溪以下,始丰溪,G030220,331024,仙居县,台州市,36.7,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
165,东南诸河,浙南诸河,瓯江温溪以下,温黄平原,G030240,331081,温岭市,台州市,638.2,1.3047,0.155,0,1.4597,0,0.0006,0.0788,0,0.0703,0.0007,0.009,0.1594,0,0,0.0094,0.0877,0.1975,0.2946,0,0.0388,0.171,0.2098,0,0.4495,0.1767,0.6262,0.0015,0.0517,0.0378,0.0895,0,2.8392,0.0015,0.0083,2.8475,0,0
166,东南诸河,浙南诸河,瓯江温溪以下,玉环岛,G030250,331081,温岭市,台州市,197.8,0.0461,0.0055,0,0.0516,0,0,0.0125,0,0.0094,0.0001,0.0011,0.0231,0,,,0.0009,0.0051,0.006,0,0.0057,0.001,0.0067,0,0.0031,0.0262,0.0293,0,0.0263,0.0053,0.0316,0,0.1483,0,0.0002,0.1485,0,0
167,东南诸河,浙东诸河,浙东沿海诸河,象山港及三门湾,G020130,331082,临海市,台州市,113.7,0.0878,0.0137,0,0.1015,0,0.0011,0.0016,0,0.004,0.0001,0.0023,0.0091,0,,,0.0302,0.005,0.0352,0,0.0016,0.0069,0.0085,0,0.0223,0.0189,0.0412,0.0004,0.0055,0.0046,0.0101,0,0.2056,0.0004,,0.2056,0,0
168,东南诸河,浙南诸河,瓯江温溪以下,永安溪,G030210,331082,临海市,台州市,397.1,0.1173,0.0182,0,0.1355,0,0.0006,0.0009,0,0.0025,0.0002,0.0019,0.0061,0,,,0.0377,0.0068,0.0445,0,0.0025,0.0165,0.019,0,0.0315,0.0231,0.0546,0.0001,0.0073,0.004,0.0113,0,0.271,0.0001,,0.271,0,0
169,东南诸河,浙南诸河,瓯江温溪以下,始丰溪,G030220,331082,临海市,台州市,247,0.1582,0.0245,0,0.1827,0,0.0012,0.0017,0,0.0026,0.0004,0.0024,0.0083,0,,,0.0515,0.0096,0.0611,0,0.0029,0.0205,0.0234,0,0.0434,0.032,0.0754,0.0001,0.0054,0.0036,0.009,0,0.3599,0.0001,,0.3599,0,0
170,东南诸河,浙南诸河,瓯江温溪以下,灵江及椒江左岸,G030230,331082,临海市,台州市,1381.2,0.867,0.144,0,1.011,0,0.0038,0.0069,0,0.0845,0.0015,0.0127,0.1094,0,0,0.0253,0.2497,0.0466,0.3216,0,0.0119,0.0805,0.0924,0,0.2297,0.1803,0.41,0.0011,0.0286,0.019,0.0476,0,1.992,0.0011,0.005,1.997,0,0
171,东南诸河,浙南诸河,瓯江温溪以下,温黄平原,G030240,331082,临海市,台州市,32,0.0208,0.0033,0,0.0241,0,0.0002,0.0009,0,0.0006,0.0001,0.0004,0.0022,0,,,0.0053,0.0011,0.0064,0,0.0015,0.0017,0.0032,0,0.0046,0.0033,0.0079,0.0001,0.0016,0.0008,0.0024,0,0.0462,0.0001,,0.0462,0,0
172,东南诸河,浙南诸河,瓯江温溪以下,玉环岛,G030250,331083,玉环市,台州市,378,0.1595,0.0987,0,0.2582,0,0.002,0.021,0,0.1168,0.0003,0.0033,0.1434,0,0,0.0991,0.0673,0.0544,0.2208,0,0.0106,0.0469,0.0575,0,0.2022,0.0689,0.2711,0.0022,0.0583,0.0207,0.079,0,1.03,0.0022,0.1974,1.2274,0,0
